run_id,domain,ckpt,cell,n,floor,epochs,d_raw,F_judge,M,F_parse,D,A_delivered,A_latent,ND,residual,F_floor,n_clean,n_P,n_w,r0,r1,a0,a1,d_a_matched,n_matched,lowpower,d_a_prerepair,n_matched_pre,lowpower_pre,w_source,abs_strict_t,abs_strict_f,parse_rate_t,grey,note
v2:fc:ALL,v2,fc,ALL,600,factonly,3,0.3933,-0.3967,0.0789,0.7111,,,,,0.0,,180,0,,,,,,,,,,0,LOWPOWER,,0.79,0.0,1.0,,no both-parsed clean items; F_parse=d_clean
v3_1:random_verify_bridge:use_provided_support,v3_1,random_verify_bridge,use_provided_support,120,scaffold_conv,,-0.0083,0.0,-0.0083,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.85,0.8583,0.9667,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_verify_bridge:verify_bridge,v3_1,random_verify_bridge,verify_bridge,60,scaffold_conv,,-0.5333,0.0,-0.5333,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.1167,0.65,0.9833,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_verify_bridge:verify_step,v3_1,random_verify_bridge,verify_step,60,scaffold_conv,,-0.4167,0.0,0.0,-0.0333,-0.0499,-0.3335,,0.0,0.0,0.9167,60,57,57,1.0,0.9298,0.9298,0.566,-0.3585,53,,,0,LOWPOWER,planted,0.5,0.9167,0.95,,
v3_1:random_verify_step:ALL,v3_1,random_verify_step,ALL,720,scaffold_conv,,-0.1972,0.0,0.1861,-0.0292,-0.0113,-0.1012,,-0.2417,0.0,0.7736,240,232,173,1.0,0.9827,0.9769,0.8353,-0.1412,170,,,0,LOWPOWER,planted/tentative,0.6639,0.8611,0.9708,,
v3_1:random_verify_step:keep_answer,v3_1,random_verify_step,keep_answer,180,scaffold_conv,,0.0056,0.0,0.0056,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.7333,0.7278,0.95,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_verify_step:override_wrong_claim,v3_1,random_verify_step,override_wrong_claim,60,scaffold_conv,,-0.6,0.0,-0.6,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.4,1.0,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_verify_step:recompute,v3_1,random_verify_step,recompute,180,scaffold_conv,,-0.0278,0.0,0.0806,-0.0083,-0.0079,-0.0921,,0.0,0.0,0.8944,120,119,119,1.0,0.9916,1.0,0.9068,-0.0932,118,,,0,LOWPOWER,tentative,0.9278,0.9556,0.9944,,
v3_1:random_verify_step:retrieve_or_abstain,v3_1,random_verify_step,retrieve_or_abstain,60,scaffold_conv,,-0.9833,0.0,0.0,-0.0167,0.0,0.0,,-0.9667,0.0,0.8833,60,59,0,,,,,,,,,0,LOWPOWER,,0.0167,1.0,0.9833,,
v3_1:random_verify_step:use_provided_support,v3_1,random_verify_step,use_provided_support,120,scaffold_conv,,0.05,0.0,0.05,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.9083,0.8583,0.975,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_verify_step:verify_bridge,v3_1,random_verify_step,verify_bridge,60,scaffold_conv,,-0.4833,0.0,-0.4833,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.1667,0.65,0.9833,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_verify_step:verify_step,v3_1,random_verify_step,verify_step,60,scaffold_conv,,-0.3333,0.0,0.0,-0.0833,-0.0267,-0.2233,,0.0,0.0,0.9167,60,54,54,1.0,0.963,0.9259,0.6731,-0.25,52,,,0,LOWPOWER,planted,0.5833,0.9167,0.9,,
v3_1:random_recompute:ALL,v3_1,random_recompute,ALL,720,scaffold_conv,,-0.0153,0.0,-0.0278,0.0,0.0,0.0125,,0.0,0.0,0.7736,240,240,180,1.0,1.0,0.9722,0.9889,0.0167,180,,,0,LOWPOWER,planted/tentative,0.8458,0.8611,1.0,,
v3_1:random_recompute:keep_answer,v3_1,random_recompute,keep_answer,180,scaffold_conv,,0.1778,0.0,0.1778,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.9056,0.7278,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_recompute:override_wrong_claim,v3_1,random_recompute,override_wrong_claim,60,scaffold_conv,,-0.6833,0.0,-0.6833,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.3167,1.0,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_recompute:recompute,v3_1,random_recompute,recompute,180,scaffold_conv,,0.0333,0.0,0.0333,0.0,0.0,0.0,,0.0,0.0,0.8944,120,120,120,1.0,1.0,1.0,1.0,0.0,120,,,0,LOWPOWER,tentative,0.9889,0.9556,1.0,,
v3_1:random_recompute:retrieve_or_abstain,v3_1,random_recompute,retrieve_or_abstain,60,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8833,60,60,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v3_1:random_recompute:use_provided_support,v3_1,random_recompute,use_provided_support,120,scaffold_conv,,0.125,0.0,0.125,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.9833,0.8583,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_recompute:verify_bridge,v3_1,random_recompute,verify_bridge,60,scaffold_conv,,-0.4333,0.0,-0.4333,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.2167,0.65,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_recompute:verify_step,v3_1,random_recompute,verify_step,60,scaffold_conv,,0.05,0.0,0.0,0.0,0.0,0.05,,0.0,0.0,0.9167,60,60,60,1.0,1.0,0.9167,0.9667,0.05,60,,,0,LOWPOWER,planted,0.9667,0.9167,1.0,,
v3_1:random_use_provided_support:ALL,v3_1,random_use_provided_support,ALL,720,scaffold_conv,,-0.0042,0.0,-0.025,0.0,0.0,0.0208,,0.0,0.0,0.7736,240,240,180,1.0,1.0,0.9722,1.0,0.0278,180,,,0,LOWPOWER,planted/tentative,0.8569,0.8611,0.9931,,
v3_1:random_use_provided_support:keep_answer,v3_1,random_use_provided_support,keep_answer,180,scaffold_conv,,0.0944,0.0,0.0944,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.8222,0.7278,0.9889,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_use_provided_support:override_wrong_claim,v3_1,random_use_provided_support,override_wrong_claim,60,scaffold_conv,,-0.45,0.0,-0.45,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.55,1.0,0.9667,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_use_provided_support:recompute,v3_1,random_use_provided_support,recompute,180,scaffold_conv,,0.0444,0.0,0.0444,0.0,0.0,0.0,,0.0,0.0,0.8944,120,120,120,1.0,1.0,1.0,1.0,0.0,120,,,0,LOWPOWER,tentative,1.0,0.9556,1.0,,
v3_1:random_use_provided_support:retrieve_or_abstain,v3_1,random_use_provided_support,retrieve_or_abstain,60,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8833,60,60,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v3_1:random_use_provided_support:use_provided_support,v3_1,random_use_provided_support,use_provided_support,120,scaffold_conv,,0.0917,0.0,0.0917,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.95,0.8583,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_use_provided_support:verify_bridge,v3_1,random_use_provided_support,verify_bridge,60,scaffold_conv,,-0.2833,0.0,-0.2833,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.3667,0.65,0.9833,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_use_provided_support:verify_step,v3_1,random_use_provided_support,verify_step,60,scaffold_conv,,0.0833,0.0,0.0,0.0,0.0,0.0833,,0.0,0.0,0.9167,60,60,60,1.0,1.0,0.9167,1.0,0.0833,60,,,0,LOWPOWER,planted,1.0,0.9167,1.0,,
v3_1:random_retrieve_or_abstain:ALL,v3_1,random_retrieve_or_abstain,ALL,720,scaffold_conv,,-0.2208,0.0,0.1708,-0.0417,-0.0264,-0.0944,,-0.2292,0.0,0.7736,240,230,174,1.0,0.9598,0.9713,0.8383,-0.1317,167,,,0,LOWPOWER,planted/tentative,0.6403,0.8611,0.975,,
v3_1:random_retrieve_or_abstain:keep_answer,v3_1,random_retrieve_or_abstain,keep_answer,180,scaffold_conv,,-0.0056,0.0,-0.0056,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.7222,0.7278,0.9833,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_retrieve_or_abstain:override_wrong_claim,v3_1,random_retrieve_or_abstain,override_wrong_claim,60,scaffold_conv,,-0.6833,0.0,-0.6833,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.3167,1.0,0.95,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_retrieve_or_abstain:recompute,v3_1,random_retrieve_or_abstain,recompute,180,scaffold_conv,,-0.0611,0.0,0.0722,-0.0333,-0.0404,-0.0596,,0.0,0.0,0.8944,120,116,116,1.0,0.9569,1.0,0.9369,-0.0631,111,,,0,LOWPOWER,tentative,0.8944,0.9556,0.9778,,
v3_1:random_retrieve_or_abstain:retrieve_or_abstain,v3_1,random_retrieve_or_abstain,retrieve_or_abstain,60,scaffold_conv,,-0.9833,0.0,0.0,-0.0667,0.0,0.0,,-0.9167,0.0,0.8833,60,56,0,,,,,,,,,0,LOWPOWER,,0.0167,1.0,0.9333,,
v3_1:random_retrieve_or_abstain:use_provided_support,v3_1,random_retrieve_or_abstain,use_provided_support,120,scaffold_conv,,0.0167,0.0,0.0167,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.875,0.8583,0.9917,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_retrieve_or_abstain:verify_bridge,v3_1,random_retrieve_or_abstain,verify_bridge,60,scaffold_conv,,-0.5,0.0,-0.5,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.15,0.65,0.9833,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:random_retrieve_or_abstain:verify_step,v3_1,random_retrieve_or_abstain,verify_step,60,scaffold_conv,,-0.3167,0.0,0.0,-0.0333,-0.0259,-0.2574,,0.0,0.0,0.9167,60,58,58,1.0,0.9655,0.9138,0.6429,-0.2679,56,,,0,LOWPOWER,planted,0.6,0.9167,0.9667,,
v3_1:wrongtarget_override_wrong_claim:ALL,v3_1,wrongtarget_override_wrong_claim,ALL,720,scaffold_conv,,-0.4139,0.0,0.5236,-0.0125,-0.0701,-0.6215,,-0.2333,0.0,0.7736,240,237,178,1.0,0.8146,0.9719,0.0483,-0.9172,145,,,0,LOWPOWER,planted/tentative,0.4472,0.8611,0.9903,,
v3_1:wrongtarget_override_wrong_claim:keep_answer,v3_1,wrongtarget_override_wrong_claim,keep_answer,180,scaffold_conv,,-0.3,0.0,-0.3,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.4278,0.7278,0.9778,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_override_wrong_claim:override_wrong_claim,v3_1,wrongtarget_override_wrong_claim,override_wrong_claim,60,scaffold_conv,,-0.05,0.0,-0.05,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.95,1.0,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_override_wrong_claim:recompute,v3_1,wrongtarget_override_wrong_claim,recompute,180,scaffold_conv,,-0.6056,0.0,0.3611,0.0,-0.1042,-0.8625,,0.0,0.0,0.8944,120,120,120,1.0,0.8,1.0,0.0417,-0.9583,96,,,0,LOWPOWER,tentative,0.35,0.9556,1.0,,
v3_1:wrongtarget_override_wrong_claim:retrieve_or_abstain,v3_1,wrongtarget_override_wrong_claim,retrieve_or_abstain,60,scaffold_conv,,-0.95,0.0,0.0,-0.0167,0.0,0.0,,-0.9333,0.0,0.8833,60,59,0,,,,,,,,,0,LOWPOWER,,0.05,1.0,0.9833,,
v3_1:wrongtarget_override_wrong_claim:use_provided_support,v3_1,wrongtarget_override_wrong_claim,use_provided_support,120,scaffold_conv,,0.0833,0.0,0.0833,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.9417,0.8583,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_override_wrong_claim:verify_bridge,v3_1,wrongtarget_override_wrong_claim,verify_bridge,60,scaffold_conv,,-0.55,0.0,-0.55,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.1,0.65,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_override_wrong_claim:verify_step,v3_1,wrongtarget_override_wrong_claim,verify_step,60,scaffold_conv,,-0.8667,0.0,0.0,-0.0333,-0.0731,-0.7602,,0.0,0.0,0.9167,60,58,58,1.0,0.8448,0.9138,0.0612,-0.8367,49,LOWPOWER,,0,LOWPOWER,planted,0.05,0.9167,0.9667,,
v3_1:wrongtarget_verify_bridge:ALL,v3_1,wrongtarget_verify_bridge,ALL,720,scaffold_conv,,-0.4444,0.0,0.4889,-0.1375,-0.0657,-0.5509,,-0.1792,-0.0,0.7736,240,207,164,1.0,0.8171,0.9695,0.0821,-0.8806,134,,,0,LOWPOWER,planted/tentative,0.4167,0.8611,0.9264,,
v3_1:wrongtarget_verify_bridge:keep_answer,v3_1,wrongtarget_verify_bridge,keep_answer,180,scaffold_conv,,-0.2,0.0,-0.2,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.5278,0.7278,0.9667,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_bridge:override_wrong_claim,v3_1,wrongtarget_verify_bridge,override_wrong_claim,60,scaffold_conv,,-0.4,0.0,-0.4,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.6,1.0,0.9,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_bridge:recompute,v3_1,wrongtarget_verify_bridge,recompute,180,scaffold_conv,,-0.7111,0.0,0.2306,-0.0917,-0.0945,-0.7555,,0.0,0.0,0.8944,120,109,109,1.0,0.8073,1.0,0.0795,-0.9205,88,,,0,LOWPOWER,tentative,0.2444,0.9556,0.9278,,
v3_1:wrongtarget_verify_bridge:retrieve_or_abstain,v3_1,wrongtarget_verify_bridge,retrieve_or_abstain,60,scaffold_conv,,-1.0,0.0,0.0,-0.2833,0.0,0.0,,-0.7167,0.0,0.8833,60,43,0,,,,,,,,,0,LOWPOWER,,0.0,1.0,0.7167,,
v3_1:wrongtarget_verify_bridge:use_provided_support,v3_1,wrongtarget_verify_bridge,use_provided_support,120,scaffold_conv,,-0.2583,0.0,-0.2583,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.6,0.8583,0.95,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_bridge:verify_bridge,v3_1,wrongtarget_verify_bridge,verify_bridge,60,scaffold_conv,,0.1667,0.0,0.1667,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.8167,0.65,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_bridge:verify_step,v3_1,wrongtarget_verify_bridge,verify_step,60,scaffold_conv,,-0.85,0.0,0.0,-0.0833,-0.0747,-0.692,,0.0,-0.0,0.9167,60,55,55,1.0,0.8364,0.9091,0.087,-0.8043,46,LOWPOWER,,0,LOWPOWER,planted,0.0667,0.9167,0.9167,,
v3_1:wrongtarget_verify_step:ALL,v3_1,wrongtarget_verify_step,ALL,720,scaffold_conv,,-0.4639,0.0,0.2069,-0.0917,-0.0655,-0.2762,,-0.2375,0.0,0.7736,240,218,161,1.0,0.8696,0.9689,0.5286,-0.4357,140,,,0,LOWPOWER,planted/tentative,0.3972,0.8611,0.7972,,
v3_1:wrongtarget_verify_step:keep_answer,v3_1,wrongtarget_verify_step,keep_answer,180,scaffold_conv,,-0.4056,0.0,-0.4056,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.3222,0.7278,0.6444,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_step:override_wrong_claim,v3_1,wrongtarget_verify_step,override_wrong_claim,60,scaffold_conv,,-0.45,0.0,-0.45,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.55,1.0,0.8667,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_step:recompute,v3_1,wrongtarget_verify_step,recompute,180,scaffold_conv,,-0.6111,0.0,0.2222,-0.1583,-0.1094,-0.5656,,0.0,0.0,0.8944,120,101,101,1.0,0.7921,1.0,0.25,-0.75,80,,,0,LOWPOWER,tentative,0.3444,0.9556,0.8333,,
v3_1:wrongtarget_verify_step:retrieve_or_abstain,v3_1,wrongtarget_verify_step,retrieve_or_abstain,60,scaffold_conv,,-1.0,0.0,0.0,-0.05,0.0,0.0,,-0.95,0.0,0.8833,60,57,0,,,,,,,,,0,LOWPOWER,,0.0,1.0,0.95,,
v3_1:wrongtarget_verify_step:use_provided_support,v3_1,wrongtarget_verify_step,use_provided_support,120,scaffold_conv,,-0.2583,0.0,-0.2583,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.6,0.8583,0.8,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_step:verify_bridge,v3_1,wrongtarget_verify_step,verify_bridge,60,scaffold_conv,,-0.5333,0.0,-0.5333,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.1167,0.65,0.7167,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_verify_step:verify_step,v3_1,wrongtarget_verify_step,verify_step,60,scaffold_conv,,-0.0167,0.0,0.0,0.0,0.0,-0.0167,,0.0,0.0,0.9167,60,60,60,1.0,1.0,0.9167,0.9,-0.0167,60,,,0,LOWPOWER,planted,0.9,0.9167,1.0,,
v3_1:wrongtarget_recompute:ALL,v3_1,wrongtarget_recompute,ALL,720,scaffold_conv,,0.025,0.0,0.0042,0.0,0.0,0.0208,,0.0,0.0,0.7736,240,240,180,1.0,1.0,0.9722,1.0,0.0278,180,,,0,LOWPOWER,planted/tentative,0.8861,0.8611,1.0,,
v3_1:wrongtarget_recompute:keep_answer,v3_1,wrongtarget_recompute,keep_answer,180,scaffold_conv,,0.1722,0.0,0.1722,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.9,0.7278,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_recompute:override_wrong_claim,v3_1,wrongtarget_recompute,override_wrong_claim,60,scaffold_conv,,-0.1167,0.0,-0.1167,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.8833,1.0,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_recompute:recompute,v3_1,wrongtarget_recompute,recompute,180,scaffold_conv,,0.0444,0.0,0.0444,0.0,0.0,0.0,,0.0,0.0,0.8944,120,120,120,1.0,1.0,1.0,1.0,0.0,120,,,0,LOWPOWER,tentative,1.0,0.9556,1.0,,
v3_1:wrongtarget_recompute:retrieve_or_abstain,v3_1,wrongtarget_recompute,retrieve_or_abstain,60,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8833,60,60,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v3_1:wrongtarget_recompute:use_provided_support,v3_1,wrongtarget_recompute,use_provided_support,120,scaffold_conv,,0.1167,0.0,0.1167,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.975,0.8583,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_recompute:verify_bridge,v3_1,wrongtarget_recompute,verify_bridge,60,scaffold_conv,,-0.55,0.0,-0.55,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.1,0.65,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_recompute:verify_step,v3_1,wrongtarget_recompute,verify_step,60,scaffold_conv,,0.0833,0.0,0.0,0.0,0.0,0.0833,,0.0,0.0,0.9167,60,60,60,1.0,1.0,0.9167,1.0,0.0833,60,,,0,LOWPOWER,planted,1.0,0.9167,1.0,,
v3_1:wrongtarget_use_provided_support:ALL,v3_1,wrongtarget_use_provided_support,ALL,720,scaffold_conv,,-0.2194,0.0,0.4597,-0.0125,-0.1826,-0.4841,,0.0,-0.0,0.7736,240,237,177,1.0,0.548,0.9718,0.1237,-0.8247,97,,,0,LOWPOWER,planted/tentative,0.6417,0.8611,0.9944,,
v3_1:wrongtarget_use_provided_support:keep_answer,v3_1,wrongtarget_use_provided_support,keep_answer,180,scaffold_conv,,0.1889,0.0,0.1889,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.9167,0.7278,0.9944,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_use_provided_support:override_wrong_claim,v3_1,wrongtarget_use_provided_support,override_wrong_claim,60,scaffold_conv,,-0.4,0.0,-0.4,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.6,1.0,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_use_provided_support:recompute,v3_1,wrongtarget_use_provided_support,recompute,180,scaffold_conv,,-0.5556,0.0,0.3444,-0.025,-0.2622,-0.6128,,0.0,0.0,0.8944,120,117,117,1.0,0.547,1.0,0.1875,-0.8125,64,,,0,LOWPOWER,tentative,0.4,0.9556,0.9833,,
v3_1:wrongtarget_use_provided_support:retrieve_or_abstain,v3_1,wrongtarget_use_provided_support,retrieve_or_abstain,60,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8833,60,60,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v3_1:wrongtarget_use_provided_support:use_provided_support,v3_1,wrongtarget_use_provided_support,use_provided_support,120,scaffold_conv,,0.1333,0.0,0.1333,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.9917,0.8583,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_use_provided_support:verify_bridge,v3_1,wrongtarget_use_provided_support,verify_bridge,60,scaffold_conv,,-0.4833,0.0,-0.4833,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.1667,0.65,1.0,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_use_provided_support:verify_step,v3_1,wrongtarget_use_provided_support,verify_step,60,scaffold_conv,,-0.9167,0.0,0.0,0.0,-0.2062,-0.7104,,0.0,0.0,0.9167,60,60,60,1.0,0.55,0.9167,0.0,-0.8485,33,LOWPOWER,,0,LOWPOWER,planted,0.0,0.9167,1.0,,
v3_1:wrongtarget_retrieve_or_abstain:ALL,v3_1,wrongtarget_retrieve_or_abstain,ALL,720,scaffold_conv,,-0.575,0.0,0.0208,-0.0417,-0.144,-0.4101,,0.0,0.0,0.7736,240,229,169,1.0,0.6746,0.9763,0.2807,-0.7018,114,,,0,LOWPOWER,planted/tentative,0.2861,0.8611,0.9014,,
v3_1:wrongtarget_retrieve_or_abstain:keep_answer,v3_1,wrongtarget_retrieve_or_abstain,keep_answer,180,scaffold_conv,,-0.5111,0.0,-0.5111,,,,,,0.0,0.5778,0,,,,,,,,,,,0,LOWPOWER,,0.2167,0.7278,0.8556,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_retrieve_or_abstain:override_wrong_claim,v3_1,wrongtarget_retrieve_or_abstain,override_wrong_claim,60,scaffold_conv,,-0.6333,0.0,-0.6333,,,,,,0.0,0.9,0,,,,,,,,,,,0,LOWPOWER,,0.3667,1.0,0.9167,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_retrieve_or_abstain:recompute,v3_1,wrongtarget_retrieve_or_abstain,recompute,180,scaffold_conv,,-0.7222,0.0,0.0944,-0.0583,-0.2292,-0.5291,,0.0,-0.0,0.8944,120,113,113,1.0,0.6283,1.0,0.3099,-0.6901,71,,,0,LOWPOWER,tentative,0.2333,0.9556,0.9167,,
v3_1:wrongtarget_retrieve_or_abstain:retrieve_or_abstain,v3_1,wrongtarget_retrieve_or_abstain,retrieve_or_abstain,60,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8833,60,60,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v3_1:wrongtarget_retrieve_or_abstain:use_provided_support,v3_1,wrongtarget_retrieve_or_abstain,use_provided_support,120,scaffold_conv,,-0.6083,0.0,-0.6083,,,,,,0.0,0.775,0,,,,,,,,,,,0,LOWPOWER,,0.25,0.8583,0.9,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_retrieve_or_abstain:verify_bridge,v3_1,wrongtarget_retrieve_or_abstain,verify_bridge,60,scaffold_conv,,-0.6,0.0,-0.6,,,,,,0.0,0.6167,0,,,,,,,,,,,0,LOWPOWER,,0.05,0.65,0.85,,M=UPPER BOUND (no clean items); D/A undefined here
v3_1:wrongtarget_retrieve_or_abstain:verify_step,v3_1,wrongtarget_retrieve_or_abstain,verify_step,60,scaffold_conv,,-0.75,0.0,0.0,-0.05,-0.1258,-0.5742,,0.0,-0.0,0.9167,60,56,56,1.0,0.7679,0.9286,0.2326,-0.7209,43,LOWPOWER,,0,LOWPOWER,planted,0.1667,0.9167,0.9333,,
v4:scaffold_only:ALL,v4,scaffold_only,ALL,480,scaffold_conv,3,-0.0292,0.0896,0.0,-0.2,0.0205,0.0941,,-0.0333,-0.0,,480,326,179,0.7598,0.8603,0.3897,0.7013,0.2797,118,,-0.0526,38,LOWPOWER,planted/tentative,0.4396,0.5583,0.6792,,
v4:scaffold_only:keep_answer,v4,scaffold_only,keep_answer,160,scaffold_conv,3,-0.0375,0.0938,0.0,-0.15,0.0,0.0,,0.0187,0.0,,160,126,0,,,,,,,,,0,LOWPOWER,,0.6312,0.7625,0.7875,,
v4:scaffold_only:override_wrong_claim,v4,scaffold_only,override_wrong_claim,80,scaffold_conv,3,0.225,0.0,0.0,-0.05,0.0268,0.2482,,0.0,-0.0,,80,64,64,0.625,0.6875,0.3,0.7727,0.3846,26,LOWPOWER,-0.0667,15,LOWPOWER,planted,0.425,0.2,0.8,,
v4:scaffold_only:recompute,v4,scaffold_only,recompute,80,scaffold_conv,3,0.2375,0.075,0.0,-0.0625,0.1076,0.1174,,0.0,-0.0,,80,53,53,0.6604,0.9623,0.4286,0.6471,0.2353,34,LOWPOWER,-0.0714,14,LOWPOWER,tentative,0.4125,0.25,0.6625,,
v4:scaffold_only:retrieve_or_abstain,v4,scaffold_only,retrieve_or_abstain,80,scaffold_conv,3,-0.725,0.25,0.0,-0.7375,0.0,0.0,,-0.2375,0.0,,80,21,0,,,,,,,,,0,LOWPOWER,,0.025,1.0,0.2625,,
v4:scaffold_only:verify_step,v4,scaffold_only,verify_step,80,scaffold_conv,3,0.1625,0.025,0.0,-0.05,-0.014,0.2015,,0.0,-0.0,,80,62,62,0.9839,0.9516,0.4262,0.6949,0.2586,58,,0.0,9,LOWPOWER,planted,0.5125,0.375,0.775,,
